alpha,a,b,c,phi1,PHI,phi2,volume,old_gid,phaseID
78.33262634277344,0.6148083806037903,0.7413063645362854,0.6148083806037903,252.2717728807097,147.1155372540407,223.1791537757769,1.1737236976623535,709,2
9.142903327941895,1.020065426826477,0.8193069696426392,1.020065426826477,176.60616663858409,116.22928442730392,102.81031562411334,3.571012020111084,2206,2
94.89892578125,0.6098034381866455,0.7620342969894409,0.6098034381866455,69.47287871968702,100.13146620359798,284.7891397966917,1.1869785785675049,1511,2
176.77883911132812,1.4395427703857422,0.966238260269165,1.4395427703857422,118.08174790728775,86.67735756131925,322.122198969646,8.387296676635742,2308,2
80.72526550292969,0.5214059948921204,0.6728119850158691,0.5214059948921204,213.1689941764409,112.61106996500497,92.66402722163737,0.7661862373352051,1571,2
164.2025909423828,2.0199756622314453,1.5081872940063477,2.0199756622314453,91.972890289663,117.3342986349739,213.157108766808,25.777225494384766,311,2
13.67383098602295,0.775752067565918,0.5941042900085449,0.775752067565918,46.66369477686336,104.66107272882307,239.64115968556675,1.4976047277450562,405,2
168.82086181640625,2.9948086738586426,2.321627616882324,2.9948086738586426,34.18896853457714,102.12716767467171,276.9204946475914,87.22065734863281,2128,2
16.594846725463867,1.3778146505355835,1.1145449876785278,1.3778146505355835,77.87458995179449,33.95916067561034,184.7812390551003,8.862735748291016,949,2
96.36725616455078,0.9912962913513184,1.2114231586456299,0.9912962913513184,140.95758444729887,113.6097020368783,134.377632797479,4.986449718475342,1968,2
175.66400146484375,1.7606111764907837,1.2101541757583618,1.7606111764907837,107.50489128387783,54.8597965499068,63.07520006141181,15.712896347045898,1736,2
171.96893310546875,8.213233947753906,6.005292892456055,8.213233947753906,180.61861843045105,141.91092425280303,183.83410923303865,1696.8802490234375,982,2
52.99820327758789,0.5990846157073975,0.8476067185401917,0.5990846157073975,185.85947862291286,127.45357531986062,181.41422401154236,1.274263858795166,1595,2
179.1980438232422,1.4987465143203735,0.7729660272598267,1.4987465143203735,13.37935655858218,130.88000478586886,317.60842290437586,7.272863388061523,624,2
2.7690839767456055,3.6110334396362305,2.713021755218506,3.6110334396362305,70.94832606497953,81.84998621833375,245.2718108154434,148.1852264404297,838,2
